Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-000464,2018-03-17,2018-03-23,Standard Class,C-5628,Customer 464,Consumer,United States,Houston,New York,63590,East,P-80156,Office Supplies,Storage,Product 464,259.65,3,0.05,36.86
ORD-000465,2018-02-18,2018-02-26,Second Class,C-7351,Customer 465,Consumer,United States,Chicago,Ohio,54680,Central,P-25664,Furniture,Furnishings,Product 465,405.18,3,0.06,82.97
ORD-000466,2017-01-20,2017-01-22,Standard Class,C-3741,Customer 466,Home Office,United States,Miami,Ohio,53783,South,P-56514,Furniture,Tables,Product 466,233.63,4,0.19,55.65
ORD-000467,2019-03-17,2019-03-22,First Class,C-8597,Customer 467,Home Office,United States,Houston,Florida,30750,West,P-69160,Office Supplies,Storage,Product 467,224.56,2,0.14,36.55
ORD-000468,2017-07-20,2017-07-21,Second Class,C-9583,Customer 468,Consumer,United States,Seattle,Washington,82426,East,P-20881,Office Supplies,Storage,Product 468,73.23,1,0.28,9.6
ORD-000469,2017-04-22,2017-04-26,Standard Class,C-6745,Customer 469,Corporate,United States,Los Angeles,New York,71717,South,P-69612,Office Supplies,Art,Product 469,171.87,1,0.07,31.5
ORD-000470,2018-03-04,2018-03-09,Second Class,C-8964,Customer 470,Consumer,United States,Los Angeles,Florida,90778,South,P-52094,Technology,Phones,Product 470,498.99,5,0.15,70.49
ORD-000471,2019-02-12,2019-02-20,Same Day,C-6299,Customer 471,Home Office,United States,Philadelphia,Pennsylvania,87971,West,P-69301,Office Supplies,Paper,Product 471,310.9,3,0.1,12.45
ORD-000472,2018-03-01,2018-03-07,Second Class,C-1022,Customer 472,Consumer,United States,Los Angeles,New York,29748,South,P-21428,Furniture,Furnishings,Product 472,43.92,2,0.04,3.21
ORD-000473,2018-03-10,2018-03-15,Second Class,C-9608,Customer 473,Corporate,United States,Seattle,California,38976,East,P-60120,Technology,Machines,Product 473,151.64,1,0.15,-3.49
ORD-000474,2018-09-12,2018-09-19,First Class,C-6728,Customer 474,Consumer,United States,Philadelphia,Texas,21919,West,P-83550,Furniture,Bookcases,Product 474,145.74,1,0.19,16.64
ORD-000475,2019-01-31,2019-02-04,First Class,C-8308,Customer 475,Corporate,United States,Miami,New York,81728,Central,P-94595,Technology,Machines,Product 475,398.44,4,0.3,-59.32
ORD-000476,2017-11-14,2017-11-18,Standard Class,C-4472,Customer 476,Consumer,United States,Columbus,New York,97016,Central,P-33376,Furniture,Furnishings,Product 476,349.96,3,0.13,7.19
ORD-000477,2017-04-06,2017-04-09,First Class,C-6918,Customer 477,Consumer,United States,Chicago,Pennsylvania,98938,East,P-34989,Furniture,Bookcases,Product 477,292.64,4,0.22,65.76
ORD-000478,2019-12-10,2019-12-11,Same Day,C-5224,Customer 478,Home Office,United States,Houston,Florida,86421,Central,P-75486,Furniture,Furnishings,Product 478,71.07,1,0.22,9.11
ORD-000479,2017-10-04,2017-10-09,Standard Class,C-6296,Customer 479,Corporate,United States,Miami,New York,64621,Central,P-24822,Furniture,Chairs,Product 479,659.54,5,0.1,114.2
ORD-000480,2018-01-05,2018-01-09,Same Day,C-6647,Customer 480,Home Office,United States,Los Angeles,Texas,23638,South,P-57178,Furniture,Tables,Product 480,133.06,1,0.0,16.94
ORD-000481,2017-11-12,2017-11-16,Second Class,C-7475,Customer 481,Corporate,United States,Columbus,Pennsylvania,47799,South,P-12085,Office Supplies,Binders,Product 481,370.2,5,0.11,85.59
ORD-000482,2019-08-23,2019-08-24,Second Class,C-9459,Customer 482,Corporate,United States,Los Angeles,Ohio,31607,South,P-59304,Technology,Machines,Product 482,261.6,5,0.07,41.29
ORD-000483,2017-11-29,2017-12-02,Same Day,C-4492,Customer 483,Consumer,United States,Chicago,Ohio,13263,West,P-75739,Office Supplies,Binders,Product 483,356.79,5,0.2,60.17
ORD-000484,2017-02-11,2017-02-19,Standard Class,C-9721,Customer 484,Home Office,United States,Houston,Ohio,34482,East,P-16684,Technology,Machines,Product 484,699.32,5,0.19,131.04
ORD-000485,2019-11-25,2019-11-27,Same Day,C-8141,Customer 485,Home Office,United States,Los Angeles,Pennsylvania,30225,South,P-34802,Furniture,Chairs,Product 485,80.3,1,0.0,28.31
ORD-000486,2019-01-20,2019-01-28,Second Class,C-1970,Customer 486,Corporate,United States,Los Angeles,New York,91652,Central,P-34064,Office Supplies,Art,Product 486,436.01,2,0.13,126.85
ORD-000487,2019-07-24,2019-07-30,Same Day,C-7837,Customer 487,Home Office,United States,New York,California,51302,South,P-70231,Office Supplies,Art,Product 487,241.87,2,0.0,33.65
ORD-000488,2018-04-06,2018-04-14,Second Class,C-2632,Customer 488,Consumer,United States,Los Angeles,Washington,98937,West,P-60507,Office Supplies,Binders,Product 488,235.6,5,0.08,11.93
ORD-000489,2017-04-05,2017-04-06,Same Day,C-4025,Customer 489,Home Office,United States,Los Angeles,Texas,84570,West,P-72538,Furniture,Chairs,Product 489,648.04,5,0.05,171.91
ORD-000490,2017-11-10,2017-11-11,Same Day,C-8043,Customer 490,Consumer,United States,Chicago,Ohio,36709,East,P-88205,Technology,Accessories,Product 490,1150.87,4,0.01,423.45
ORD-000491,2018-09-24,2018-10-02,Same Day,C-3421,Customer 491,Consumer,United States,New York,California,89920,East,P-17614,Furniture,Furnishings,Product 491,918.54,5,0.1,119.3
ORD-000492,2017-07-15,2017-07-22,Second Class,C-3791,Customer 492,Consumer,United States,Columbus,California,19493,South,P-73118,Technology,Machines,Product 492,425.57,4,0.01,47.63
ORD-000493,2019-11-07,2019-11-10,Standard Class,C-5047,Customer 493,Consumer,United States,New York,New York,36092,Central,P-34013,Technology,Machines,Product 493,168.14,3,0.0,60.14
ORD-000494,2017-10-31,2017-11-04,Same Day,C-7168,Customer 494,Consumer,United States,Los Angeles,Washington,20422,East,P-22962,Office Supplies,Paper,Product 494,513.01,3,0.11,108.51
ORD-000495,2019-06-06,2019-06-08,Standard Class,C-5216,Customer 495,Corporate,United States,Seattle,New York,74139,South,P-72996,Technology,Accessories,Product 495,54.82,1,0.12,10.96
ORD-000496,2017-03-19,2017-03-25,First Class,C-5117,Customer 496,Corporate,United States,Houston,Washington,24678,West,P-85317,Office Supplies,Storage,Product 496,507.61,4,0.03,74.94
ORD-000497,2017-02-24,2017-02-27,Same Day,C-3123,Customer 497,Home Office,United States,Chicago,California,53731,South,P-45918,Office Supplies,Storage,Product 497,548.57,5,0.29,-76.03
ORD-000498,2019-05-18,2019-05-22,Standard Class,C-9365,Customer 498,Consumer,United States,Los Angeles,Florida,25617,West,P-98553,Office Supplies,Art,Product 498,146.46,3,0.19,1.09
ORD-000499,2019-03-21,2019-03-27,Standard Class,C-5521,Customer 499,Consumer,United States,Los Angeles,New York,16143,East,P-10069,Furniture,Furnishings,Product 499,96.81,1,0.03,32.96
ORD-000500,2017-06-14,2017-06-21,Same Day,C-6134,Customer 500,Consumer,United States,Philadelphia,Pennsylvania,10521,Central,P-72531,Technology,Accessories,Product 500,60.41,1,0.15,14.96
ORD-000501,2019-05-04,2019-05-12,Standard Class,C-9089,Customer 501,Corporate,United States,Houston,Illinois,79208,West,P-58894,Furniture,Chairs,Product 501,223.99,4,0.15,56.76
ORD-000502,2019-07-22,2019-07-23,Same Day,C-9205,Customer 502,Home Office,United States,Columbus,New York,68342,West,P-97810,Office Supplies,Binders,Product 502,14.06,3,0.06,1.16
ORD-000503,2019-09-14,2019-09-22,First Class,C-4103,Customer 503,Corporate,United States,New York,Texas,51030,Central,P-37614,Furniture,Furnishings,Product 503,687.59,4,0.16,164.14
ORD-000504,2017-01-22,2017-01-25,First Class,C-9687,Customer 504,Consumer,United States,New York,Florida,48374,West,P-79588,Office Supplies,Paper,Product 504,469.44,5,0.13,25.23
ORD-000505,2018-09-29,2018-10-01,First Class,C-7189,Customer 505,Consumer,United States,Chicago,Ohio,27854,South,P-16083,Office Supplies,Art,Product 505,153.3,4,0.0,44.76
ORD-000506,2017-09-26,2017-09-30,First Class,C-3568,Customer 506,Consumer,United States,Chicago,California,52303,Central,P-72036,Office Supplies,Art,Product 506,530.13,4,0.0,189.57
ORD-000507,2018-04-24,2018-04-30,First Class,C-2282,Customer 507,Consumer,United States,Miami,Washington,33323,East,P-23564,Office Supplies,Art,Product 507,428.26,4,0.12,27.07
ORD-000508,2017-01-15,2017-01-17,Same Day,C-7997,Customer 508,Corporate,United States,Houston,Pennsylvania,10662,East,P-83208,Technology,Copiers,Product 508,406.04,3,0.05,58.02
ORD-000509,2017-07-20,2017-07-26,First Class,C-6360,Customer 509,Consumer,United States,Philadelphia,Ohio,62925,South,P-65277,Office Supplies,Paper,Product 509,315.67,4,0.13,22.72
ORD-000510,2019-02-08,2019-02-16,First Class,C-9596,Customer 510,Home Office,United States,Chicago,Washington,52519,West,P-66557,Furniture,Tables,Product 510,548.07,3,0.0,115.33
ORD-000511,2018-10-13,2018-10-16,First Class,C-7416,Customer 511,Corporate,United States,Miami,Texas,10119,South,P-47123,Office Supplies,Storage,Product 511,37.49,4,0.05,3.43
ORD-000512,2017-12-06,2017-12-14,Same Day,C-8435,Customer 512,Corporate,United States,Los Angeles,Texas,66757,Central,P-13477,Furniture,Tables,Product 512,685.91,5,0.0,191.86
ORD-000513,2017-11-03,2017-11-07,Second Class,C-4114,Customer 513,Corporate,United States,Philadelphia,Washington,73357,West,P-25715,Office Supplies,Binders,Product 513,1031.08,5,0.21,-68.39
ORD-000514,2017-08-24,2017-08-28,Standard Class,C-6843,Customer 514,Home Office,United States,Los Angeles,Ohio,46874,Central,P-33877,Furniture,Bookcases,Product 514,352.03,3,0.24,59.64
ORD-000515,2017-11-12,2017-11-16,Second Class,C-3121,Customer 515,Consumer,United States,Seattle,Texas,55136,Central,P-41728,Technology,Accessories,Product 515,205.23,4,0.04,65.81
ORD-000516,2018-04-02,2018-04-07,Second Class,C-5641,Customer 516,Consumer,United States,Seattle,Texas,95708,East,P-29620,Furniture,Bookcases,Product 516,226.62,3,0.16,48.43
ORD-000517,2018-08-04,2018-08-09,Standard Class,C-8511,Customer 517,Home Office,United States,Houston,Washington,35343,Central,P-83821,Technology,Accessories,Product 517,281.05,2,0.0,66.3
ORD-000518,2019-04-04,2019-04-09,Standard Class,C-4786,Customer 518,Consumer,United States,Philadelphia,New York,16023,South,P-24145,Furniture,Furnishings,Product 518,151.77,3,0.11,42.29
ORD-000519,2017-03-22,2017-03-29,First Class,C-8065,Customer 519,Home Office,United States,Philadelphia,Ohio,16245,Central,P-78667,Office Supplies,Storage,Product 519,8.57,2,0.14,2.03
ORD-000520,2017-04-25,2017-05-03,Same Day,C-2817,Customer 520,Home Office,United States,Chicago,Pennsylvania,17191,South,P-32589,Office Supplies,Storage,Product 520,278.73,4,0.12,58.47
ORD-000521,2018-06-17,2018-06-23,Second Class,C-6802,Customer 521,Home Office,United States,Houston,Pennsylvania,24956,West,P-51429,Office Supplies,Paper,Product 521,89.15,5,0.17,12.76
ORD-000522,2019-05-10,2019-05-15,Standard Class,C-7044,Customer 522,Consumer,United States,Seattle,New York,41248,East,P-99130,Technology,Machines,Product 522,311.98,3,0.19,-23.19
ORD-000523,2017-10-03,2017-10-04,Same Day,C-3806,Customer 523,Home Office,United States,New York,Illinois,85853,Central,P-42192,Technology,Phones,Product 523,16.13,4,0.19,1.45
ORD-000524,2017-01-30,2017-02-06,Standard Class,C-9400,Customer 524,Corporate,United States,Philadelphia,Washington,50808,West,P-48080,Technology,Phones,Product 524,54.26,1,0.22,-4.76
ORD-000525,2018-05-21,2018-05-28,Standard Class,C-9743,Customer 525,Home Office,United States,Houston,Illinois,48364,Central,P-75008,Furniture,Furnishings,Product 525,683.24,3,0.07,159.86
ORD-000526,2017-02-10,2017-02-13,First Class,C-6456,Customer 526,Home Office,United States,Los Angeles,Illinois,75076,West,P-68427,Technology,Copiers,Product 526,299.39,3,0.17,24.07
ORD-000527,2017-07-25,2017-07-30,Standard Class,C-4078,Customer 527,Corporate,United States,Philadelphia,Illinois,82869,South,P-79270,Technology,Accessories,Product 527,327.3,2,0.14,78.45
ORD-000528,2019-04-03,2019-04-11,Same Day,C-8322,Customer 528,Consumer,United States,Miami,New York,32163,South,P-56318,Furniture,Bookcases,Product 528,116.26,1,0.19,27.34
ORD-000529,2019-03-27,2019-04-01,Second Class,C-8385,Customer 529,Consumer,United States,Los Angeles,Florida,24151,Central,P-83679,Office Supplies,Storage,Product 529,8.88,2,0.11,1.19
ORD-000530,2017-09-01,2017-09-09,Second Class,C-3093,Customer 530,Consumer,United States,Seattle,Texas,24554,East,P-87808,Office Supplies,Paper,Product 530,231.88,3,0.15,42.87
ORD-000531,2019-08-03,2019-08-09,Standard Class,C-1227,Customer 531,Corporate,United States,Los Angeles,Pennsylvania,42008,Central,P-31951,Furniture,Bookcases,Product 531,176.48,3,0.2,40.81
ORD-000532,2019-05-16,2019-05-20,Same Day,C-1610,Customer 532,Corporate,United States,Philadelphia,Washington,91846,South,P-38107,Technology,Copiers,Product 532,510.8,4,0.17,50.07
ORD-000533,2019-01-28,2019-02-01,Second Class,C-8604,Customer 533,Corporate,United States,Los Angeles,California,39427,East,P-25937,Technology,Machines,Product 533,29.68,2,0.2,2.84
ORD-000534,2018-11-19,2018-11-24,First Class,C-1536,Customer 534,Home Office,United States,New York,Pennsylvania,33706,East,P-66743,Furniture,Chairs,Product 534,143.91,1,0.0,49.17
ORD-000535,2019-09-06,2019-09-09,Standard Class,C-5356,Customer 535,Home Office,United States,Los Angeles,Texas,25939,South,P-87500,Furniture,Furnishings,Product 535,159.05,4,0.13,33.1
ORD-000536,2017-02-15,2017-02-22,Standard Class,C-5032,Customer 536,Home Office,United States,Miami,California,25145,West,P-85907,Furniture,Chairs,Product 536,729.38,5,0.18,104.35
ORD-000537,2019-08-26,2019-08-31,Same Day,C-4096,Customer 537,Consumer,United States,Miami,Pennsylvania,90943,Central,P-64667,Technology,Accessories,Product 537,707.88,5,0.03,194.68
ORD-000538,2018-11-11,2018-11-16,Same Day,C-8246,Customer 538,Corporate,United States,Los Angeles,Florida,29824,East,P-85878,Office Supplies,Binders,Product 538,610.79,4,0.01,59.87
ORD-000539,2018-10-07,2018-10-11,Same Day,C-8031,Customer 539,Home Office,United States,Seattle,Ohio,65555,East,P-35147,Furniture,Bookcases,Product 539,635.3,3,0.1,87.19
ORD-000540,2018-06-10,2018-06-12,First Class,C-1783,Customer 540,Corporate,United States,Philadelphia,New York,50679,West,P-51463,Furniture,Tables,Product 540,239.22,3,0.25,-44.51
ORD-000541,2019-04-03,2019-04-04,Standard Class,C-3978,Customer 541,Corporate,United States,Los Angeles,Washington,29770,East,P-35967,Technology,Machines,Product 541,579.14,5,0.09,96.44
ORD-000542,2019-06-12,2019-06-13,Standard Class,C-8156,Customer 542,Consumer,United States,Columbus,Ohio,14140,Central,P-93387,Technology,Machines,Product 542,171.01,3,0.0,56.27
ORD-000543,2017-06-06,2017-06-10,Same Day,C-8494,Customer 543,Consumer,United States,Houston,California,37683,West,P-98330,Technology,Copiers,Product 543,196.76,2,0.0,76.44
ORD-000544,2017-07-11,2017-07-14,Second Class,C-3793,Customer 544,Home Office,United States,Chicago,California,65847,East,P-18072,Technology,Accessories,Product 544,226.14,4,0.09,36.33
ORD-000545,2018-09-01,2018-09-09,First Class,C-1988,Customer 545,Consumer,United States,Chicago,New York,68499,South,P-77919,Furniture,Bookcases,Product 545,639.37,5,0.1,208.17
ORD-000546,2017-12-01,2017-12-08,Second Class,C-4698,Customer 546,Home Office,United States,Philadelphia,New York,94615,East,P-39685,Office Supplies,Storage,Product 546,57.3,1,0.11,-0.03
ORD-000547,2019-11-24,2019-11-25,Standard Class,C-1256,Customer 547,Corporate,United States,Columbus,California,99387,West,P-28545,Furniture,Chairs,Product 547,122.54,1,0.0,39.25
ORD-000548,2018-10-18,2018-10-19,First Class,C-3819,Customer 548,Consumer,United States,Columbus,Illinois,84631,Central,P-18356,Technology,Machines,Product 548,530.75,3,0.22,69.94
ORD-000549,2019-03-26,2019-03-30,Same Day,C-4735,Customer 549,Consumer,United States,Houston,Illinois,86738,East,P-38125,Furniture,Bookcases,Product 549,79.14,1,0.1,6.62
ORD-000550,2019-11-18,2019-11-24,First Class,C-6565,Customer 550,Home Office,United States,Columbus,Ohio,24081,Central,P-84040,Technology,Copiers,Product 550,115.5,1,0.04,35.59
ORD-000551,2019-11-27,2019-11-28,First Class,C-3806,Customer 551,Corporate,United States,Seattle,Illinois,56372,South,P-15972,Furniture,Chairs,Product 551,239.36,5,0.2,-25.39
ORD-000552,2019-10-22,2019-10-27,Same Day,C-2950,Customer 552,Home Office,United States,Los Angeles,Illinois,51302,East,P-81262,Furniture,Tables,Product 552,448.12,3,0.19,43.08
ORD-000553,2017-12-09,2017-12-16,Same Day,C-4581,Customer 553,Corporate,United States,Seattle,California,34405,South,P-18307,Technology,Phones,Product 553,176.16,1,0.04,15.19
ORD-000554,2017-12-22,2017-12-28,First Class,C-4092,Customer 554,Corporate,United States,Columbus,Florida,93224,Central,P-46297,Technology,Phones,Product 554,795.1,5,0.0,270.77
ORD-000555,2017-06-11,2017-06-19,First Class,C-8000,Customer 555,Home Office,United States,Seattle,Texas,36723,East,P-60575,Office Supplies,Paper,Product 555,633.2,4,0.05,77.66
ORD-000556,2018-09-25,2018-09-29,Same Day,C-9082,Customer 556,Home Office,United States,Seattle,California,35312,West,P-75900,Furniture,Furnishings,Product 556,613.94,4,0.22,64.42
ORD-000557,2017-03-11,2017-03-17,Standard Class,C-4608,Customer 557,Corporate,United States,Miami,Illinois,96855,South,P-27608,Technology,Copiers,Product 557,511.05,5,0.17,8.0
ORD-000558,2019-01-17,2019-01-20,First Class,C-5430,Customer 558,Consumer,United States,Seattle,New York,76806,West,P-24511,Technology,Accessories,Product 558,262.39,4,0.13,13.09
ORD-000559,2017-01-23,2017-01-24,Same Day,C-5883,Customer 559,Home Office,United States,Los Angeles,Pennsylvania,14193,West,P-83320,Furniture,Tables,Product 559,671.53,5,0.0,179.44
ORD-000560,2019-02-02,2019-02-03,Same Day,C-9169,Customer 560,Consumer,United States,New York,Pennsylvania,10774,Central,P-29592,Technology,Machines,Product 560,13.35,3,0.11,0.28
ORD-000561,2018-10-10,2018-10-12,First Class,C-6367,Customer 561,Home Office,United States,Chicago,Ohio,33877,West,P-55320,Furniture,Bookcases,Product 561,282.24,5,0.0,48.95
ORD-000562,2018-05-25,2018-05-29,First Class,C-6784,Customer 562,Home Office,United States,New York,Illinois,92797,South,P-64001,Technology,Copiers,Product 562,121.7,3,0.1,28.25
ORD-000563,2019-02-11,2019-02-17,Same Day,C-6567,Customer 563,Consumer,United States,Miami,California,48487,Central,P-67553,Furniture,Bookcases,Product 563,157.46,3,0.27,-27.77
ORD-000564,2018-02-10,2018-02-15,Second Class,C-7812,Customer 564,Corporate,United States,Los Angeles,Washington,46733,Central,P-98309,Office Supplies,Binders,Product 564,591.78,4,0.07,188.48
ORD-000565,2017-07-08,2017-07-10,First Class,C-1514,Customer 565,Home Office,United States,Columbus,Ohio,26548,East,P-49057,Technology,Copiers,Product 565,4.79,1,0.04,0.32
ORD-000566,2019-03-30,2019-04-03,Second Class,C-7786,Customer 566,Home Office,United States,New York,Florida,80770,Central,P-95555,Furniture,Tables,Product 566,301.01,2,0.16,35.35
